id,dimension,subtask,specialty,difficulty,stem,question,options,reference_answer,rubric,source_type,deid_applied,deid_checklist,notes
CCHARD-PUB-0220,clinical_execution,T12_treatment,神经内科,Expert-Hard,一名50–59岁女性接受临床评估。主要表现包括间断发热17个月，头痛9个月加重2月余、颈强、Kernig征阳性。实验室要点为脑脊液压力240mmH₂O、脑脊液白细胞高于参考范围（15×10⁶/L）。影像或功能评估发现头颅MRI增强可见脑膜异常强化、脑室增大,请制定个体化治疗方案，按紧急处理、病因治疗、支持治疗和监测随访组织；指出重要禁忌及需要多学科评估的环节。,null,"{""treatment_plan"":[{""priority"":1,""category"":""紧急处理与治疗前安全评估"",""content"":""先评估气道、呼吸、循环和器官功能；如存在急性失代偿，先稳定生命体征并排查治疗禁忌。""},{""priority"":2,""category"":""病因治疗"",""content"":""针对新型隐球菌性脑膜炎：两性霉素B隔日加量至目标剂量40mg联合伏立康唑250mgbid，后续氟康唑口服维持治疗""},{""priority"":3,""category"":""支持治疗"",""content"":""腰椎穿刺减压以缓解颅压高于参考范围""},{""priority"":4,""category"":""监测随访"",""content"":""定期复查脑脊液及影像，监测症状变化""},{""priority"":5,""category"":""多学科评估与禁忌"",""content"":""涉及侵入性操作、高风险药物或诊断不确定时，由相关专科共同评估，并根据合并症核对禁忌。""}]}","{""scale"":[0,100],""criteria"":[{""name"":""病因治疗正确性"",""points"":25},{""name"":""紧急处置与安全性"",""points"":25},{""name"":""方案可行性"",""points"":20},{""name"":""监测与随访"",""points"":15},{""name"":""个体化与多学科协作"",""points"":15}],""critical_errors"":[""延误气道、循环或其他紧急处理"",""使用有明确禁忌或可能加重病情的治疗"",""给出缺乏监测的高风险治疗""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0221,clinical_execution,T12_treatment,耳鼻咽喉科,Expert-Hard,一名70–79岁男性接受临床评估。主要表现包括左侧颈部肿物半年，渐进性增大，无疼痛及呼吸吞咽困难。实验室要点为穿刺活检病理：浸润性鳞状细胞癌、免疫组化：CK5/6(+)，Ki-67约50%，P53约70%。影像或功能评估发现电子喉镜：左侧梨状窝饱满、PET/CT：左侧梨状窝FDG代谢增高，SUVmax4.2；多发颈部淋巴结FDG代谢显著增高，SUVmax最高19.4,请制定个体化治疗方案，按紧急处理、病因治疗、支持治疗和监测随访组织；指出重要禁忌及需要多学科评估的环节。,null,"{""treatment_plan"":[{""priority"":1,""category"":""紧急处理与治疗前安全评估"",""content"":""先评估气道、呼吸、循环和器官功能；如存在急性失代偿，先稳定生命体征并排查治疗禁忌。""},{""priority"":2,""category"":""病因治疗"",""content"":""针对左侧梨状窝鳞状细胞癌伴颈部淋巴结转移：同步放化疗方案：顺铂75mg/m²静脉滴注d1，每3周一次，共3-4周期，联合放疗""},{""priority"":3,""category"":""支持治疗"",""content"":""适形调强放疗，靶区包括原发灶及颈部受累淋巴结区""},{""priority"":4,""category"":""监测随访"",""content"":""治疗结束后每3个月复查头颈部影像及内镜，前2年密切随访""},{""priority"":5,""category"":""多学科评估与禁忌"",""content"":""若经评估可切除且该病例耐受，可行咽喉部肿瘤切除联合颈清扫术；涉及侵入性操作、高风险药物或诊断不确定时，由相关专科共同评估，并根据合并症核对禁忌。""}]}","{""scale"":[0,100],""criteria"":[{""name"":""病因治疗正确性"",""points"":25},{""name"":""紧急处置与安全性"",""points"":25},{""name"":""方案可行性"",""points"":20},{""name"":""监测与随访"",""points"":15},{""name"":""个体化与多学科协作"",""points"":15}],""critical_errors"":[""延误气道、循环或其他紧急处理"",""使用有明确禁忌或可能加重病情的治疗"",""给出缺乏监测的高风险治疗""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0222,clinical_execution,T12_treatment,肿瘤科,Expert-Hard,一名10–19岁男性接受临床评估。主要表现包括青春期男性，左乳肿物质硬，边界不清，活动度差，皮肤微红。实验室要点为免疫组化：Vim(+)、Desmin(+)、MyoD1(+)、Myogenin(+)、Myoglobin(+)、Ki-67约40%。影像或功能评估发现乳腺B超示左乳腺内低弱回声区伴血流信号、胸部CT示左前胸壁软组织占位性病变,请制定个体化治疗方案，按紧急处理、病因治疗、支持治疗和监测随访组织；指出重要禁忌及需要多学科评估的环节。,null,"{""treatment_plan"":[{""priority"":1,""category"":""紧急处理与治疗前安全评估"",""content"":""先评估气道、呼吸、循环和器官功能；如存在急性失代偿，先稳定生命体征并排查治疗禁忌。""},{""priority"":2,""category"":""病因治疗"",""content"":""针对左侧乳腺横纹肌肉瘤：化疗方案如VAC（长春新碱+阿霉素+环磷酰胺）或IE（异环磷酰胺+依托泊苷），具体剂量根据体表面积及骨髓功能调整""},{""priority"":3,""category"":""支持治疗"",""content"":""放疗用于局部控制，剂量与分割根据肿瘤大小与耐受性决定""},{""priority"":4,""category"":""监测随访"",""content"":""每3个月复查影像及实验室指标，监测复发与转移""},{""priority"":5,""category"":""多学科评估与禁忌"",""content"":""在肿瘤缩小且全身情况允许时行乳腺肿瘤切除术；涉及侵入性操作、高风险药物或诊断不确定时，由相关专科共同评估，并根据合并症核对禁忌。""}]}","{""scale"":[0,100],""criteria"":[{""name"":""病因治疗正确性"",""points"":25},{""name"":""紧急处置与安全性"",""points"":25},{""name"":""方案可行性"",""points"":20},{""name"":""监测与随访"",""points"":15},{""name"":""个体化与多学科协作"",""points"":15}],""critical_errors"":[""延误气道、循环或其他紧急处理"",""使用有明确禁忌或可能加重病情的治疗"",""给出缺乏监测的高风险治疗""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0223,clinical_execution,T12_treatment,血液科,Expert-Hard,一名50–59岁男性接受临床评估。主要表现包括反复发热2个月余、头痛。影像或功能评估发现PET/CT示双肺弥漫磨玻璃灶伴代谢增高、肝脾体积增大代谢增高,请制定个体化治疗方案，按紧急处理、病因治疗、支持治疗和监测随访组织；指出重要禁忌及需要多学科评估的环节。,null,"{""treatment_plan"":[{""priority"":1,""category"":""紧急处理与治疗前安全评估"",""content"":""先评估气道、呼吸、循环和器官功能；如存在急性失代偿，先稳定生命体征并排查治疗禁忌。""},{""priority"":2,""category"":""病因治疗"",""content"":""针对血管内大B细胞淋巴瘤：R-CHOP方案（利妥昔单抗+环磷酰胺+阿霉素+长春新碱+泼尼松），按体表面积计算剂量，每21天一周期""},{""priority"":3,""category"":""支持治疗"",""content"":""营养支持、感染预防、发热对症处理""},{""priority"":4,""category"":""监测随访"",""content"":""每2周期评估疗效，治疗结束后每3-6个月复查影像及实验室指标""},{""priority"":5,""category"":""多学科评估与禁忌"",""content"":""涉及侵入性操作、高风险药物或诊断不确定时，由相关专科共同评估，并根据合并症核对禁忌。""}]}","{""scale"":[0,100],""criteria"":[{""name"":""病因治疗正确性"",""points"":25},{""name"":""紧急处置与安全性"",""points"":25},{""name"":""方案可行性"",""points"":20},{""name"":""监测与随访"",""points"":15},{""name"":""个体化与多学科协作"",""points"":15}],""critical_errors"":[""延误气道、循环或其他紧急处理"",""使用有明确禁忌或可能加重病情的治疗"",""给出缺乏监测的高风险治疗""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0224,clinical_execution,T12_treatment,风湿免疫科,Expert-Hard,一名60–69岁男性接受临床评估。主要表现包括乏力、全身非凹陷性水肿。实验室要点为FT3、FT4显著低于参考范围、TSH显著高于参考范围,请制定个体化治疗方案，按紧急处理、病因治疗、支持治疗和监测随访组织；指出重要禁忌及需要多学科评估的环节。,null,"{""treatment_plan"":[{""priority"":1,""category"":""紧急处理与治疗前安全评估"",""content"":""先评估气道、呼吸、循环和器官功能；如存在急性失代偿，先稳定生命体征并排查治疗禁忌。""},{""priority"":2,""category"":""病因治疗"",""content"":""针对免疫治疗相关甲状腺功能减退症：左甲状腺素钠片初始50μg/d口服，逐步加量至125μg/d，定期复查甲功""},{""priority"":3,""category"":""支持治疗"",""content"":""定期监测甲状腺功能及症状变化""},{""priority"":4,""category"":""监测随访"",""content"":""每4-6周复查甲功，调整药物剂量""},{""priority"":5,""category"":""多学科评估与禁忌"",""content"":""涉及侵入性操作、高风险药物或诊断不确定时，由相关专科共同评估，并根据合并症核对禁忌。""}]}","{""scale"":[0,100],""criteria"":[{""name"":""病因治疗正确性"",""points"":25},{""name"":""紧急处置与安全性"",""points"":25},{""name"":""方案可行性"",""points"":20},{""name"":""监测与随访"",""points"":15},{""name"":""个体化与多学科协作"",""points"":15}],""critical_errors"":[""延误气道、循环或其他紧急处理"",""使用有明确禁忌或可能加重病情的治疗"",""给出缺乏监测的高风险治疗""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0225,clinical_execution,T12_treatment,骨科,Expert-Hard,一名80–89岁男性接受临床评估。主要表现包括颈部及双肩疼痛，双手麻木疼痛，双上肢及双下肢肌力下降，双侧Hoffmann征阳性。影像或功能评估发现颈椎CT可见C1~C2软组织增生致椎管狭窄、颈椎MRI可见C1~C2椎管严重狭窄伴脊髓信号异常,请制定个体化治疗方案，按紧急处理、病因治疗、支持治疗和监测随访组织；指出重要禁忌及需要多学科评估的环节。,null,"{""treatment_plan"":[{""priority"":1,""category"":""紧急处理与治疗前安全评估"",""content"":""先评估气道、呼吸、循环和器官功能；如存在急性失代偿，先稳定生命体征并排查治疗禁忌。""},{""priority"":2,""category"":""病因治疗"",""content"":""针对寰枢椎不稳定伴脊髓受压：术前可用镇痛药及短期抗炎药缓解症状——具体药物名/剂量/疗程需结合该病例情况""},{""priority"":3,""category"":""支持治疗"",""content"":""术前佩戴颈托限制颈部活动，减少进一步损伤""},{""priority"":4,""category"":""监测随访"",""content"":""术后定期影像学复查，监测融合情况及神经功能恢复""},{""priority"":5,""category"":""多学科评估与禁忌"",""content"":""C1~C2后路减压融合，右侧经关节螺钉固定，左侧C1侧块+C2峡部螺钉/棒固定；涉及侵入性操作、高风险药物或诊断不确定时，由相关专科共同评估，并根据合并症核对禁忌。""}]}","{""scale"":[0,100],""criteria"":[{""name"":""病因治疗正确性"",""points"":25},{""name"":""紧急处置与安全性"",""points"":25},{""name"":""方案可行性"",""points"":20},{""name"":""监测与随访"",""points"":15},{""name"":""个体化与多学科协作"",""points"":15}],""critical_errors"":[""延误气道、循环或其他紧急处理"",""使用有明确禁忌或可能加重病情的治疗"",""给出缺乏监测的高风险治疗""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0226,clinical_execution,T12_treatment,乳腺科,Model-Hard,一名30–39岁女性接受临床评估。主要表现包括胸壁肿物伴疼痛和间歇性发热、乳腺癌既往病史。实验室要点为CA15-3显著高于参考范围（167.9U/ml）、CEA高于参考范围（20.15μg/L）。影像或功能评估发现胸部CT及骨显像结果支持胸骨及多处淋巴结异常、病理活检证实乳腺癌复发转移,请制定个体化治疗方案，按紧急处理、病因治疗、支持治疗和监测随访组织；指出重要禁忌及需要多学科评估的环节。,null,"{""treatment_plan"":[{""priority"":1,""category"":""紧急处理与治疗前安全评估"",""content"":""先评估气道、呼吸、循环和器官功能；如存在急性失代偿，先稳定生命体征并排查治疗禁忌。""},{""priority"":2,""category"":""病因治疗"",""content"":""针对激素受体阳性HER2阴性复发转移性乳腺癌：氟维司群500mg肌注，每月一次；戈舍瑞林或亮丙瑞林皮下注射每28天一次；哌柏西利口服联合方案或卡培他滨口服化疗""},{""priority"":3,""category"":""支持治疗"",""content"":""定期影像学复查，肿瘤标志物监测""},{""priority"":4,""category"":""监测随访"",""content"":""每3个月复查CT及肿瘤标志物，评估疗效及进展""},{""priority"":5,""category"":""多学科评估与禁忌"",""content"":""胸骨转移灶切除术已行，后续视病情倾向于局部治疗；涉及侵入性操作、高风险药物或诊断不确定时，由相关专科共同评估，并根据合并症核对禁忌。""}]}","{""scale"":[0,100],""criteria"":[{""name"":""病因治疗正确性"",""points"":25},{""name"":""紧急处置与安全性"",""points"":25},{""name"":""方案可行性"",""points"":20},{""name"":""监测与随访"",""points"":15},{""name"":""个体化与多学科协作"",""points"":15}],""critical_errors"":[""延误气道、循环或其他紧急处理"",""使用有明确禁忌或可能加重病情的治疗"",""给出缺乏监测的高风险治疗""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0227,clinical_execution,T12_treatment,乳腺科,Model-Hard,一名50–59岁女性接受临床评估。主要表现包括右乳外上象限可触及约2×2cm质硬包块，活动度欠佳、乳腺超声结果支持右乳12点距乳头2cm处低回声结节BI-RADS5类。实验室要点为免疫组化：ER(-)、PR(-)、HER2(3+)、Ki67(60%)，结果支持高增殖HER2阳性乳腺癌。影像或功能评估发现胸部CT示右乳内上象限结节影伴右侧腋窝小淋巴结、穿刺病理确诊浸润性癌,请制定个体化治疗方案，按紧急处理、病因治疗、支持治疗和监测随访组织；指出重要禁忌及需要多学科评估的环节。,null,"{""treatment_plan"":[{""priority"":1,""category"":""紧急处理与治疗前安全评估"",""content"":""先评估气道、呼吸、循环和器官功能；如存在急性失代偿，先稳定生命体征并排查治疗禁忌。""},{""priority"":2,""category"":""病因治疗"",""content"":""针对右乳癌（浸润性导管癌，cT2N0M1，IV期，HER2过表达型）：继续抗HER2靶向联合化疗方案，如T-DM1维持；进展后可倾向于吡咯替尼联合卡培他滨或新型ADC药物""},{""priority"":3,""category"":""支持治疗"",""content"":""多学科会诊评估原发灶局部控制必要性""},{""priority"":4,""category"":""监测随访"",""content"":""每2-3个月复查乳腺及肝脏影像，评估疗效与耐受性""},{""priority"":5,""category"":""多学科评估与禁忌"",""content"":""可行右乳癌姑息性单纯乳腺切除+前哨淋巴结活检术，术前需该病例充分知情同意；涉及侵入性操作、高风险药物或诊断不确定时，由相关专科共同评估，并根据合并症核对禁忌。""}]}","{""scale"":[0,100],""criteria"":[{""name"":""病因治疗正确性"",""points"":25},{""name"":""紧急处置与安全性"",""points"":25},{""name"":""方案可行性"",""points"":20},{""name"":""监测与随访"",""points"":15},{""name"":""个体化与多学科协作"",""points"":15}],""critical_errors"":[""延误气道、循环或其他紧急处理"",""使用有明确禁忌或可能加重病情的治疗"",""给出缺乏监测的高风险治疗""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0228,clinical_execution,T12_treatment,产科,Model-Hard,一名30–39岁女性接受临床评估。主要表现包括新生儿出生后查体发现肛门闭锁。实验室要点为羊水穿刺染色体检查未发现异常。影像或功能评估发现孕期多次超声结果支持胎儿肠管扩张，与胃泡相连、MRI结果支持直肠纤细,请制定个体化治疗方案，按紧急处理、病因治疗、支持治疗和监测随访组织；指出重要禁忌及需要多学科评估的环节。,null,"{""treatment_plan"":[{""priority"":1,""category"":""紧急处理与治疗前安全评估"",""content"":""先评估气道、呼吸、循环和器官功能；如存在急性失代偿，先稳定生命体征并排查治疗禁忌。""},{""priority"":2,""category"":""病因治疗"",""content"":""针对胎儿肛门闭锁：药物名/剂量/疗程——无""},{""priority"":3,""category"":""支持治疗"",""content"":""产前制定分娩及新生儿外科处理预案""},{""priority"":4,""category"":""监测随访"",""content"":""术后定期评估排便功能及肛门形态，监测生长发育""},{""priority"":5,""category"":""多学科评估与禁忌"",""content"":""出生后根据类型行肛门直肠成形术或分期手术；涉及侵入性操作、高风险药物或诊断不确定时，由相关专科共同评估，并根据合并症核对禁忌。""}]}","{""scale"":[0,100],""criteria"":[{""name"":""病因治疗正确性"",""points"":25},{""name"":""紧急处置与安全性"",""points"":25},{""name"":""方案可行性"",""points"":20},{""name"":""监测与随访"",""points"":15},{""name"":""个体化与多学科协作"",""points"":15}],""critical_errors"":[""延误气道、循环或其他紧急处理"",""使用有明确禁忌或可能加重病情的治疗"",""给出缺乏监测的高风险治疗""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0229,clinical_execution,T12_treatment,产科,Model-Hard,一名30–39岁女性接受临床评估。主要表现包括孕28+5周出现阴道流液，pH试纸变色、羊水黄绿色，III度污染。影像或功能评估发现彩超结果支持羊水污染,请制定个体化治疗方案，按紧急处理、病因治疗、支持治疗和监测随访组织；指出重要禁忌及需要多学科评估的环节。,null,"{""treatment_plan"":[{""priority"":1,""category"":""紧急处理与治疗前安全评估"",""content"":""先评估气道、呼吸、循环和器官功能；如存在急性失代偿，先稳定生命体征并排查治疗禁忌。""},{""priority"":2,""category"":""病因治疗"",""content"":""针对胎膜早破：预防性抗生素治疗，如头孢类静脉滴注，疗程视感染风险调整""},{""priority"":3,""category"":""支持治疗"",""content"":""卧床休息，减少阴道检查次数，严密观察宫缩及胎心""},{""priority"":4,""category"":""监测随访"",""content"":""产后复查子宫恢复情况及感染指标""},{""priority"":5,""category"":""多学科评估与禁忌"",""content"":""根据孕周及胎儿情况选择剖宫产终止妊娠；涉及侵入性操作、高风险药物或诊断不确定时，由相关专科共同评估，并根据合并症核对禁忌。""}]}","{""scale"":[0,100],""criteria"":[{""name"":""病因治疗正确性"",""points"":25},{""name"":""紧急处置与安全性"",""points"":25},{""name"":""方案可行性"",""points"":20},{""name"":""监测与随访"",""points"":15},{""name"":""个体化与多学科协作"",""points"":15}],""critical_errors"":[""延误气道、循环或其他紧急处理"",""使用有明确禁忌或可能加重病情的治疗"",""给出缺乏监测的高风险治疗""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0230,clinical_execution,T12_treatment,儿科,Model-Hard,一名0–9岁男性接受临床评估。主要表现包括肝脾肿大持续4年余、反复肺部感染。实验室要点为基因检测发现SMPD1基因c.395T＞C和c.557C＞T突变。影像或功能评估发现肝脾肿大超声及CT证实、肺CT结果支持间质性肺炎,请制定个体化治疗方案，按紧急处理、病因治疗、支持治疗和监测随访组织；指出重要禁忌及需要多学科评估的环节。,null,"{""treatment_plan"":[{""priority"":1,""category"":""紧急处理与治疗前安全评估"",""content"":""先评估气道、呼吸、循环和器官功能；如存在急性失代偿，先稳定生命体征并排查治疗禁忌。""},{""priority"":2,""category"":""病因治疗"",""content"":""针对Niemann—Pick病B型：无特异性药物，术后免疫抑制：他克莫司维持血药浓度目标范围；激素短期应用；疑似排斥时加用吗替麦考酚酯具体剂量与给药周期由相关专科依据适应证和个体情况确定，疗程4个月""},{""priority"":3,""category"":""支持治疗"",""content"":""营养支持，康复训练，定期评估生长发育和智力水平""},{""priority"":4,""category"":""监测随访"",""content"":""术后定期肝功能、血象、免疫抑制剂血药浓度监测；肺功能和影像学评估；眼科随访""},{""priority"":5,""category"":""多学科评估与禁忌"",""content"":""活体左半肝+尾状叶移植，供体为母亲；涉及侵入性操作、高风险药物或诊断不确定时，由相关专科共同评估，并根据合并症核对禁忌。""}]}","{""scale"":[0,100],""criteria"":[{""name"":""病因治疗正确性"",""points"":25},{""name"":""紧急处置与安全性"",""points"":25},{""name"":""方案可行性"",""points"":20},{""name"":""监测与随访"",""points"":15},{""name"":""个体化与多学科协作"",""points"":15}],""critical_errors"":[""延误气道、循环或其他紧急处理"",""使用有明确禁忌或可能加重病情的治疗"",""给出缺乏监测的高风险治疗""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0231,clinical_execution,T12_treatment,儿科,Model-Hard,一名0–9岁女性接受临床评估。主要表现包括未出现明确腹胀、黑便、呕血等门静脉高压症状、神清，精神可，双下肢无水肿。实验室要点为转氨酶轻度高于参考范围（ALT50-61U/L，AST51-60U/L）、血小板减少（70-86×10^9/L）。影像或功能评估发现彩超结果支持门静脉吻合口管径偏细、流速偏高、CTA结果支持吻合口局限性狭窄，门静脉系统扩张,请制定个体化治疗方案，按紧急处理、病因治疗、支持治疗和监测随访组织；指出重要禁忌及需要多学科评估的环节。,null,"{""treatment_plan"":[{""priority"":1,""category"":""紧急处理与治疗前安全评估"",""content"":""先评估气道、呼吸、循环和器官功能；如存在急性失代偿，先稳定生命体征并排查治疗禁忌。""},{""priority"":2,""category"":""病因治疗"",""content"":""针对肝移植术后门静脉吻合口狭窄：华法林抗凝，剂量根据INR调整，长期维持""},{""priority"":3,""category"":""支持治疗"",""content"":""定期彩超及CTA监测狭窄情况""},{""priority"":4,""category"":""监测随访"",""content"":""术后1、3、6、12个月及每年复查血管超声及肝功能""},{""priority"":5,""category"":""多学科评估与禁忌"",""content"":""经皮经肝门静脉球囊扩张及支架置入，术后随访支架通畅性；涉及侵入性操作、高风险药物或诊断不确定时，由相关专科共同评估，并根据合并症核对禁忌。""}]}","{""scale"":[0,100],""criteria"":[{""name"":""病因治疗正确性"",""points"":25},{""name"":""紧急处置与安全性"",""points"":25},{""name"":""方案可行性"",""points"":20},{""name"":""监测与随访"",""points"":15},{""name"":""个体化与多学科协作"",""points"":15}],""critical_errors"":[""延误气道、循环或其他紧急处理"",""使用有明确禁忌或可能加重病情的治疗"",""给出缺乏监测的高风险治疗""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0232,clinical_execution,T12_treatment,内分泌科,Model-Hard,一名60–69岁女性接受临床评估。主要表现包括腹痛、恶心呕吐、食欲不振、脱水表现、意识反应差。实验室要点为血糖395mg/dL、pH7.07,请制定个体化治疗方案，按紧急处理、病因治疗、支持治疗和监测随访组织；指出重要禁忌及需要多学科评估的环节。,null,"{""treatment_plan"":[{""priority"":1,""category"":""紧急处理与治疗前安全评估"",""content"":""先评估气道、呼吸、循环和器官功能；如存在急性失代偿，先稳定生命体征并排查治疗禁忌。""},{""priority"":2,""category"":""病因治疗"",""content"":""针对糖尿病酮症酸中毒：静脉胰岛素持续输注，血糖降至200~250mg/dL后加5%葡萄糖溶液；补钾根据血钾水平调整剂量""},{""priority"":3,""category"":""支持治疗"",""content"":""等渗液体容量复苏，监测尿量及血压""},{""priority"":4,""category"":""监测随访"",""content"":""糖尿病专科随访，监测血糖及HbA1c，评估胰岛素治疗依从性""},{""priority"":5,""category"":""多学科评估与禁忌"",""content"":""涉及侵入性操作、高风险药物或诊断不确定时，由相关专科共同评估，并根据合并症核对禁忌。""}]}","{""scale"":[0,100],""criteria"":[{""name"":""病因治疗正确性"",""points"":25},{""name"":""紧急处置与安全性"",""points"":25},{""name"":""方案可行性"",""points"":20},{""name"":""监测与随访"",""points"":15},{""name"":""个体化与多学科协作"",""points"":15}],""critical_errors"":[""延误气道、循环或其他紧急处理"",""使用有明确禁忌或可能加重病情的治疗"",""给出缺乏监测的高风险治疗""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0233,clinical_execution,T12_treatment,内分泌科,Model-Hard,一名20–29岁女性接受临床评估。主要表现包括颈部进行性肿大，甲状腺Ⅲ度肿大，质韧无压痛，伴记忆力下降、怕冷乏力。实验室要点为甲状腺功能减退表现，性腺激素低下。影像或功能评估发现甲状腺超声示双叶弥漫性肿大、回声减低不均；头颅MRI示下丘脑病变,请制定个体化治疗方案，按紧急处理、病因治疗、支持治疗和监测随访组织；指出重要禁忌及需要多学科评估的环节。,null,"{""treatment_plan"":[{""priority"":1,""category"":""紧急处理与治疗前安全评估"",""content"":""先评估气道、呼吸、循环和器官功能；如存在急性失代偿，先稳定生命体征并排查治疗禁忌。""},{""priority"":2,""category"":""病因治疗"",""content"":""针对Langerhans细胞组织细胞增生症累及甲状腺及中枢神经系统：可选化疗方案如长春新碱联合泼尼松，具体剂量根据指南及该病例耐受性调整""},{""priority"":3,""category"":""支持治疗"",""content"":""定期影像监测病灶变化，必要时调整治疗策略""},{""priority"":4,""category"":""监测随访"",""content"":""每3–6个月复查MRI及甲状腺超声，监测内分泌功能""},{""priority"":5,""category"":""多学科评估与禁忌"",""content"":""无明确手术指征，病理取材已完成；涉及侵入性操作、高风险药物或诊断不确定时，由相关专科共同评估，并根据合并症核对禁忌。""}]}","{""scale"":[0,100],""criteria"":[{""name"":""病因治疗正确性"",""points"":25},{""name"":""紧急处置与安全性"",""points"":25},{""name"":""方案可行性"",""points"":20},{""name"":""监测与随访"",""points"":15},{""name"":""个体化与多学科协作"",""points"":15}],""critical_errors"":[""延误气道、循环或其他紧急处理"",""使用有明确禁忌或可能加重病情的治疗"",""给出缺乏监测的高风险治疗""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
